n,p,num_indices,nrow,nodes_explored_mean,solve_time_relaxation_mean,time_taken_geomean,relative_gap_root_node_geomean,relative_gap_geomean,MSE_all_initial_geomean,MSE_all_geomean,MSE_isvd_geomean,MSE_mf_geomean,k,MSE_ratio,MSE_difference,MSE_mf_ratio,MSE_mf_difference,MSE_isvd_ratio,MSE_isvd_difference
125,3.0,1500,50,18.92,170.99840857059203,3702.7552497954653,0.09278773168826898,0.08663844618628946,0.5623889236998186,0.5299689857755421,0.9174407894878028,4.11050942549794,4,0.06117327389796991,0.032419937924276554,6.756132030033292,3.580540439722398,0.7311216582707102,0.38747180371226075
125,3.0,3146,50,12.96,262.74801225777,3768.6647824715965,0.024051745795684653,0.021613255402471387,0.07272618383408282,0.07115317430696656,0.03231270191009152,0.24529227793914976,4,0.02210736966322866,0.0015730095271162536,2.447383483987915,0.1741391036321832,-0.5458712527611321,-0.03884047239687504
125,3.0,5213,50,11.34,307.20181543600194,3778.316511472433,0.014120849229110019,0.008894961675864519,0.026850233287781772,0.024584830648578027,0.012768006195484547,0.012171103025698482,4,0.09214635933783724,0.002265402639203745,-0.504934437024383,-0.012413727622879544,-0.4806551089168051,-0.01181682445309348
150,2.0,1200,50,9.92,343.3823048328822,3797.281161326381,0.14458416320035308,0.13647654455740763,2.4574271003686237,2.2036757169804386,3.5227715820471075,5.001467789981517,4,0.1151491489573089,0.25375138338818504,1.269602442611076,2.797792073001079,0.5985889189150502,1.3190958650666689
150,2.0,2612,50,7.68,453.2450899595305,3825.913166588149,0.03943313697198337,0.038350267016731096,0.2377537223755818,0.23633486069611326,0.16079711326383284,2.4593004229637225,4,0.00600360723462184,0.0014188616794685305,9.405999418452142,2.222965562267609,-0.31962168936815977,-0.07553774743228042
150,2.0,4489,50,6.38,558.4906154805138,3882.3646766389966,0.016153012678839163,0.015726216205764407,0.06038253647077278,0.06034503954172582,0.025439784099139072,0.06438432675234383,4,0.0006213754988267915,3.7496929046962335e-5,0.06693652438200874,0.004039287210618012,-0.5784279156607622,-0.03490525544258675
150,2.5,1500,50,9.34,365.27489662342595,3802.4946396907735,0.1195451480268485,0.11303947475084895,1.159643674236324,1.0721903841475509,2.427413439935647,4.886987779001214,4,0.08156507592474195,0.08745329008877323,3.5579477779840682,3.814797394853663,1.2639761331804626,1.3552230557880962
150,2.5,3265,50,7.06,497.57764412905476,3828.3664191488697,0.024854255211339403,0.02234860313677701,0.1340310579743993,0.1305736443696094,0.06579995331134318,0.9707552267867339,4,0.026478648286810073,0.003457413604789905,6.434541874613359,0.8401815824171245,-0.4960701784114565,-0.0647736910582662
150,2.5,5611,50,5.78,635.797370736122,3961.5513698301793,0.018564124012017184,0.016910706282046297,0.0401103499864847,0.039918104875188674,0.016351569670172882,0.015787868362520916,4,0.004815987930717613,0.00019224511129602856,-0.6044935396636538,-0.02413023651266776,-0.5903720950355964,-0.023566535205015792
150,3.0,1800,50,9.18,373.4831166094012,3789.731964881689,0.083449008431648,0.08261282630510958,0.6293519354729161,0.6273871913940974,1.1121836171644308,4.4472913673195,4,0.003131629248682861,0.0019647440788187476,6.088591269192655,3.8199041759254024,0.7727228614487371,0.48479642577033344
150,3.0,3917,50,6.54,552.1921156448126,3919.665799198875,0.01945635147322838,0.016966625953448066,0.08245804006951107,0.08111814936631351,0.03632024739832177,0.17520043930334445,4,0.016517767154017343,0.001339890703197566,1.1598180021609459,0.09408228993703094,-0.5522549801486876,-0.044797901967991736
150,3.0,6733,50,5.3,698.7846350390116,3961.998562891524,0.013707465081529355,0.012747427278931913,0.03047337304796094,0.030067260335826736,0.013156624092225004,0.011510238327477273,4,0.013506807989762127,0.00040611271213420244,-0.6171836675866935,-0.018557022008349463,-0.5624269073644802,-0.016910636243601732
10,2.0,100,50,9678.18,0.051269463350836146,3600.3935731559404,0.039345158954978386,0.031452577231530686,0.004147267883541225,0.003203510579519668,0.002467514258384257,0.16598015330946816,5,0.29460096372244954,0.000943757304021557,50.811957285421265,0.1627766427299485,-0.22974680522071683,-0.0007359963211354108
20,2.0,200,50,2998.68,0.24302677513164853,3600.9158110229373,0.2471467082710121,0.16981302291557474,0.661016283525968,0.33175747065904115,0.7066051182361234,1.7615130318715653,5,0.9924684204182329,0.3292588128669268,4.309640890293423,1.4297555612125241,1.129884571498697,0.3748476475770822
20,2.0,261,50,2901.78,0.28851498944045845,3601.0885458129865,0.12094150317897638,0.10040407763062548,0.053286711031114105,0.04430344323066099,0.036613985529981345,0.7323416019658794,5,0.2027668087485373,0.008983267800453117,15.530128327792125,0.6880381587352185,-0.17356343299651295,-0.007689457700679643
20,2.0,299,50,2871.0,0.31135344012287136,3600.990639456316,0.08058690060237335,0.06881019028501427,0.022302634241707822,0.017390740187373223,0.012681100458157516,0.32858014075487174,5,0.2824430703588422,0.004911894054334599,17.893970999201155,0.3111894005674985,-0.2708130693962758,-0.004709639729215707
20,2.5,250,50,2846.78,0.2682215947582501,3600.909336216898,0.13844909372339653,0.1066913574400178,0.08064241533294049,0.05422965049009147,0.0513909492977628,0.813966039093135,5,0.48705393828188154,0.026412764842849018,14.00961248573524,0.7597363886030436,-0.052345924538963126,-0.002838701192328673
20,2.5,326,50,2822.38,0.3415265233238119,3600.9485837854295,0.06975117188320326,0.05626235986878175,0.014626835221821769,0.011988900221334385,0.009978574506171399,0.1661618406321487,5,0.22003144173250755,0.0026379350004873837,12.859639964011194,0.1541729404108143,-0.16768224591489958,-0.0020103257151629864
20,2.5,374,50,2737.74,0.37181525077408245,3601.058830301755,0.053483123496965004,0.04962170690510236,0.008257616309179323,0.007780230464177139,0.006485300692954364,0.04468257840140021,5,0.06135883084700804,0.000477385845002184,4.743091879750117,0.03690234793722307,-0.16643848497612992,-0.001294929771222775
20,3.0,300,50,2889.72,0.3075425132191242,3601.106989384464,0.08023504129113282,0.07136760558759667,0.02080012830695233,0.017909622863755564,0.012443355405226291,0.3595697573679623,5,0.1613939871981559,0.0028905054431967656,19.0769027970789,0.34166013450420674,-0.3052139902728818,-0.005466267458529272
20,3.0,391,50,2787.08,0.3892586205422631,3601.033628027938,0.055688860553760385,0.049051939409297855,0.007913589352814445,0.006850748678213267,0.005935952816628131,0.028935433517353032,5,0.15514226612650683,0.0010628406746011777,3.2236892457277584,0.022084684839139765,-0.13353224655494478,-0.0009147958615851361
30,2.0,300,50,1314.9,0.8153035164481491,3929.900011645898,0.2777966661017555,0.23724149344512563,1.2473981104594443,1.0525433545353218,1.750533261186685,2.779749097092329,5,0.1851275342573867,0.1948547559241225,1.6409829914507763,1.7272057425570073,0.6631459917007531,0.6979899066513633
30,2.0,444,50,1240.58,0.9576326335167249,3602.293858367042,0.10833464298673139,0.09605763474540557,0.07322102926850074,0.065811375805213,0.05020483757528914,1.0275949799893083,5,0.11258925030254141,0.007409653463287744,14.614245522396619,0.9617836041840953,-0.23714043414189873,-0.01560653822992386
30,2.0,553,50,1114.38,2.796812072530756,4105.032297217726,0.06286475132624356,0.05602211139037834,0.026428537206387517,0.022892771340956353,0.015840770219855582,0.31748536937461364,5,0.15444900981059886,0.003535765865431164,12.868367645232007,0.2945925980336573,-0.3080448852640386,-0.0070520011211007705
30,2.5,375,50,1288.02,0.9211519405644115,3601.876212042226,0.18818920144813434,0.15431524777436734,0.22609168126543494,0.18711195420445814,0.23975257336486955,1.7444442202908317,5,0.20832301830583982,0.0389797270609768,8.322997174112505,1.5573322660863735,0.28133220768401973,0.052640619160411406
30,2.5,554,50,1183.02,1.09038268632237,3601.724114072061,0.06594840260968061,0.05358431675722687,0.025975284777106068,0.022066589188801475,0.015743927801402855,0.3175154621870502,5,0.17713184193813733,0.003908695588304593,13.388968746841282,0.2954488729982487,-0.2865264465342607,-0.00632266138739862
30,2.5,691,50,1098.82,1.4761674963710172,3602.0932509245426,0.053093976577127944,0.044162632250685854,0.014188356890493125,0.012552531788681006,0.009148823874417468,0.041687094480793926,5,0.13031833970635237,0.0016358251018121182,2.3210108671769647,0.02913456269211292,-0.27115708381099374,-0.0034037079142635387
30,3.0,450,50,1215.38,1.0443277384525664,3602.0943832679072,0.10364908251334838,0.09312652035936486,0.0717859184984822,0.06235469587570617,0.05011805591949852,0.9965968467788938,5,0.15125120073675968,0.009431222622776035,14.982707200840908,0.9342421509031876,-0.19624247675907805,-0.012236639956207648
30,3.0,665,50,1148.46,1.256916497910201,3601.909897813976,0.04915424093090485,0.04002992868861552,0.014069978005933556,0.012417911804868939,0.009567830607009685,0.052083902111190954,5,0.133038970402162,0.001652066201064617,3.1942560818292636,0.039665990306322015,-0.22951372522566682,-0.002850081197859254
30,3.0,829,50,985.86,1.7557848606095285,3602.5234902201087,0.05384518706042393,0.0429267456275366,0.010186850210825165,0.008763430537372443,0.007405629683215817,0.00835136071017232,5,0.16242722155238418,0.0014234196734527228,-0.047021520333026305,-0.0004120698272001219,-0.15493942108243583,-0.0013578008541566258
40,2.0,400,50,642.8,2.341245432661448,3603.2433333712456,0.2727243267684691,0.2496067740537349,1.5482760760033705,1.3906448411773684,2.1580821397153342,3.338576927250108,5,0.11335118080368094,0.15763123482600205,1.4007401662839754,1.9479320860727396,0.5518571498731673,0.7674372985379658
40,2.0,641,50,614.22,2.4661872975964543,3603.4929255250945,0.10443227053056926,0.0887519713806436,0.09373155092845985,0.08069404198150262,0.06645896576652117,1.1975804365933607,5,0.16156718174987186,0.013037508946957224,13.841001977170512,1.1168863946118581,-0.1764080205356987,-0.014235076214981449
40,2.0,846,50,525.82,3.632147034700716,3603.8964234406876,0.047218713088371535,0.04268194945423122,0.026788566148659043,0.025245298895802237,0.016408009644442983,0.2117031191251419,5,0.061130876652580206,0.0015432672528568059,7.3858432415052,0.18645782022933965,-0.35005682792009685,-0.008837289251359254
40,2.5,500,50,611.96,2.602960529633431,3603.093538007459,0.1930969571273941,0.15746225267853617,0.38357647183295984,0.28800563824044684,0.5417036954438633,2.330339548659532,5,0.3318366757553681,0.095570833592513,7.091298361020296,2.042333910419085,0.8808787867951806,0.2536980572034165
40,2.5,802,50,571.02,2.889118914024386,3604.741523182002,0.05529412220886696,0.046336613998260424,0.033231124127773175,0.029393068515194593,0.019540616917505197,0.2725864315983428,5,0.13057689470544795,0.0038380556125785815,8.273833776743338,0.24319336308314818,-0.3351964287973616,-0.009852451597689396
40,2.5,1057,50,463.72,4.470214866447672,3603.895044330677,0.041432163401445635,0.02955017434535903,0.0170367446999765,0.013848417524339482,0.01046011892353911,0.025221419439892704,5,0.2302304339129961,0.0031883271756370183,0.8212492073960395,0.011373001915553222,-0.24467045385115077,-0.003388298600800371
40,3.0,600,50,584.46,2.8654972509827044,3603.813265011122,0.11266788135701009,0.0972349749526152,0.11763650934112317,0.10057572632557191,0.10294843491598196,1.4715584488902822,5,0.1696312185737949,0.017060783015551265,13.631347966871513,1.3709827225647102,0.023591264782213975,0.0023727085904100553
40,3.0,962,50,544.06,3.326719909146108,3604.2405901034026,0.04455244932109412,0.031148860314771862,0.019909979120751726,0.01660749783899672,0.012191597287596216,0.0647791946181427,5,0.19885483736149087,0.003302481281755004,2.900599310392931,0.048171696779145984,-0.2658980054798716,-0.0044159005514005055
40,3.0,1269,50,418.06,5.360301832605418,3605.026242031386,0.04432864183169851,0.030069102469223303,0.012745684123689423,0.010515612980550615,0.00874245354464679,0.01035222630001682,5,0.21207238677036572,0.0022300711431388082,-0.01553753269885371,-0.00016338668053379572,-0.1686215952587273,-0.001773159435903825
50,2.0,500,50,355.42,4.87467854576101,3605.3192539200777,0.2373215545487732,0.21743095448774208,1.6814258896437035,1.5164941899472917,2.4703257271562085,4.028718501044197,5,0.10875854374499407,0.16493169969641186,1.6566000237588923,2.5122243110969054,0.6289714418504094,0.9538315372089168
50,2.0,850,50,310.96,6.118180220825293,3607.4021354095134,0.08823829272287452,0.07559183645608485,0.10472697449271326,0.08929387956549664,0.08057989688874424,1.3401981645659657,5,0.1728348572412123,0.015433094927216617,14.008846867079356,1.250904285000469,-0.0975876814755342,-0.0087139826767524
50,2.0,1173,50,274.84,7.890447781461867,3607.8106349689197,0.044408686452099395,0.03466240522796359,0.031232653993771623,0.027817732161783095,0.01723705946392144,0.15720970880226234,5,0.12276061226443392,0.003414921831988528,4.651420751625546,0.12939197664047924,-0.38035712747273226,-0.010580672697861657
50,2.5,625,50,340.52,5.338042392109538,3606.3996457842345,0.18873468006559557,0.16852244206173,0.4951723504503981,0.43005516929411813,0.7158570714490008,3.0513046488724522,5,0.15141587825385677,0.06511718115627996,6.095147010744663,2.621249479578334,0.6645703215798819,0.28580190215488266
50,2.5,1062,50,288.82,7.1558223106431385,3608.0928889563565,0.05200878743377916,0.044614640904393404,0.041885053181644684,0.03814898575449593,0.023606247180161303,0.36969805683320284,5,0.09793359779449587,0.0037360674271487565,8.690901331226957,0.3315490710787069,-0.3812090488571046,-0.014542738574334624
50,2.5,1466,50,247.3,9.421201476410682,3606.83360913405,0.04005206685453632,0.02632573429036407,0.021663832079542252,0.016867399472937923,0.011547979267607427,0.021572962796901213,5,0.28436112005882896,0.004796432606604329,0.2789738472437853,0.00470556332396329,-0.31536694283342137,-0.005319420205330496
50,3.0,750,50,326.82,5.871256778777528,3606.8605810491986,0.1360937716648066,0.1145787260264201,0.20195940675309973,0.1702345529971341,0.1838268318397362,2.0226852355205405,5,0.18635966199235537,0.03172485375596562,10.881754907622028,1.8524506825234064,0.07984441820592621,0.013592278842602085
50,3.0,1275,50,264.98,8.202781731358687,3607.9698553356743,0.03809098054135916,0.029131008062288105,0.025023350300814734,0.022292064145461556,0.014580811403323074,0.07730233379228772,5,0.12252280172579894,0.0027312861553531777,2.467706412823404,0.05501026964682616,-0.3459191886323554,-0.007711252742138483
50,3.0,1759,50,223.3,11.06842362619992,3608.386566955504,0.036166659717294235,0.027170232736961713,0.014645750239562497,0.012861300919243895,0.009543425680141437,0.009685921529251598,5,0.1387456316840076,0.001784449320318602,-0.24689410580861954,-0.003175379389992298,-0.25797353315464705,-0.003317875239102458
75,2.0,750,50,103.06,22.979124405024614,3617.9770076581503,0.23022291253898208,0.22221950012331412,2.238718307478082,2.157513036408448,3.3146945553373866,4.828222652757705,5,0.03763836866766478,0.08120527106963404,1.237864880202584,2.670709616349257,0.5363497227600842,1.1571815189289385
75,2.0,1407,50,84.3,29.971229696846226,3621.17006973321,0.0750849394423359,0.0652483994331186,0.12818841649863716,0.12224280420902528,0.07942144921100787,1.4716637753586346,5,0.04863772823343748,0.005945612289611879,11.038858114234756,1.3494209711496092,-0.3502975514599319,-0.04282135499801741
75,2.0,2105,50,70.42,38.51251821916204,3625.4139719491986,0.030310331176470973,0.025014402675000443,0.037002036108471144,0.03425279010555362,0.018274078078336864,0.07965272308364912,5,0.08026341779590597,0.002749246002917524,1.3254375143803112,0.045399932978095504,-0.4664937360716208,-0.015978712027216756
75,2.5,938,50,97.1,25.09157990943169,3617.118938073313,0.17463398593516907,0.17022987393817615,0.7065261129356336,0.6816335778149866,1.46926837954659,3.835643680667278,5,0.036518939105730994,0.02489253512064704,4.627134292536822,3.154010102852291,1.1555105666249739,0.7876348017316034
75,2.5,1758,50,77.38,33.65926733824733,3624.684585479289,0.037093031080106885,0.03313609437125168,0.056115753538960346,0.05410480767582207,0.029685498148121933,0.4063644801727102,5,0.03716760024704629,0.0020109458631382762,6.5106907801523,0.35225967249688817,-0.45133345032871164,-0.024419309527700137
75,2.5,2631,50,62.18,45.08643997156107,3630.3642124737125,0.02064574081512523,0.015690035316226907,0.022200696369862997,0.02055784113530179,0.012401074896741233,0.012458630428384767,5,0.07991380144192795,0.0016428552345612059,-0.393971850137956,-0.008099210706917024,-0.39677153767638623,-0.008156766238560558
75,3.0,1125,50,91.4,27.4351577715178,3620.6344101459526,0.11458832444587826,0.11277747677386091,0.30220672260706943,0.30003241565470984,0.3425820249817383,3.0541159473638704,5,0.007246906797103819,0.002174306952359595,9.179286597081157,2.7540835317091608,0.14181670748535505,0.04254960932702845
75,3.0,2110,50,71.34,38.03809512996332,3626.9238681498055,0.030841109474737564,0.023654004834714158,0.036717086483590705,0.034006517323549264,0.018168489288396067,0.06338859670237512,5,0.07970734357335651,0.0027105691600414414,0.8640131860394591,0.029382079378825858,-0.4657350790868984,-0.015838028035153197
75,3.0,3157,50,54.54,53.000977694323936,3634.6652694963636,0.02313940226811635,0.018852204952550657,0.017581544737239593,0.01683554785045301,0.010619604351880294,0.01020165429707622,5,0.04431081740927788,0.0007459968867865839,-0.3940408481092752,-0.006633893553376789,-0.36921539790613095,-0.006215943498572716
100,2.0,1000,50,37.92,73.20371802647294,3656.7290224657963,0.19983763352174977,0.19765853789221619,2.3087750844388117,2.270234904972068,3.720316016559705,5.415116538218069,5,0.016976295881248514,0.03854017946674393,1.3852670604078718,3.144881633246001,0.6387361538719177,1.4500811115876373
100,2.0,2000,50,31.58,91.07766516270182,3658.6612407940556,0.05127447257455078,0.049739644316182,0.15285614797707756,0.15032081126249802,0.09670269989362208,1.7193868690974088,5,0.01686617237683874,0.0025353367145795336,10.438115951190058,1.5690660578349107,-0.3566912054196222,-0.05361811136887594
100,2.0,3170,50,24.6,123.73699205522557,3681.315787895182,0.019970674862388307,0.019604309284663383,0.04097716839891516,0.04062237972170255,0.019308952702963515,0.04753502135628602,5,0.008733823071006864,0.00035478867721260715,0.17016830825620932,0.006912641634583466,-0.5246720444433322,-0.021313427018739037
100,2.5,1250,50,36.06,77.42164233123329,3646.438689815605,0.1573832703789186,0.15315844120019403,0.8819561916560891,0.8619932383128536,2.041932301343577,4.694373117143069,5,0.02315906025238461,0.0199629533432355,4.445951207611775,3.8323798788302157,1.368849557729911,1.1799390630307234
100,2.5,2500,50,28.46,104.06246402189636,3661.5026225570696,0.031215043592356485,0.029412105591828015,0.07719967110008477,0.07578771379813845,0.03755855848298564,0.3583832518820364,5,0.018630424790317426,0.0014119573019463205,3.728777712395373,0.2825955380838979,-0.5044241790559437,-0.03822915531515281
100,2.5,3963,50,21.9,143.22457893512197,3686.5272474525564,0.016903734478769708,0.014843401314726628,0.026191273615866248,0.02569306855556048,0.013325562721308156,0.0148640154349388,5,0.019390640679154986,0.0004982050603057689,-0.42147760969866954,-0.01082905312062168,-0.481355732481232,-0.012367505834252323
100,3.0,1500,50,33.86,83.39197182195825,3657.5693415150654,0.09902770173318776,0.09848677524954118,0.3900634400925259,0.3891212927509838,0.5795175522696867,3.756694976041398,5,0.0024212176488246162,0.0009421473415421322,8.654303288012244,3.367573683290414,0.48929797229201244,0.19039625951870293
100,3.0,3000,50,25.56,118.47113430233111,3680.2125662568874,0.025080514740559348,0.023603845949747557,0.04777747120985181,0.0474224387340945,0.02197332375974237,0.049831006230460086,5,0.007486592533716788,0.00035503247575731367,0.05078961691259335,0.002408567496365588,-0.5366471158737649,-0.02544911497435213
100,3.0,4755,50,19.02,168.3869735395236,3697.7246936495753,0.017251970818324483,0.016153627997120237,0.02082357728906069,0.020477770967290202,0.011205895069092565,0.010487480984919044,5,0.01688691226808117,0.0003458063217704893,-0.487860226502629,-0.009990289982371158,-0.452777595423247,-0.009271875898197637
125,2.0,1250,50,19.86,156.53351153598848,3685.098515709358,0.1811077063440252,0.17728569725796212,2.4287202523008986,2.370878107369822,3.8737760428951895,5.805056946167629,5,0.02439692903286567,0.05784214493107642,1.4484839301197046,3.434178838797807,0.6338992843426418,1.5028979355253673
125,2.0,2622,50,15.06,215.5223207845584,3720.960558669186,0.04582517736039364,0.04557140428425599,0.17877317687762048,0.1784261086969202,0.10283855347973272,1.7706543290856775,5,0.0019451647700832514,0.000347068180700294,8.923740096206227,1.5922282203887574,-0.4236350597410758,-0.07558755521718746
125,2.0,4344,50,12.56,267.14141082385095,3757.5988993387714,0.0187743409567283,0.0183346599499647,0.046020852891531946,0.04570987367587979,0.020345204868874475,0.023513249799188687,5,0.006803326954199316,0.00031097921565215875,-0.48559801398890823,-0.0221966238766911,-0.5549056859544497,-0.025364668807005313
125,2.5,1563,50,19.0,164.98985687462144,3700.123451737276,0.1320594139669597,0.1311238830580788,0.9438950612831595,0.9296374777831351,2.170493638382301,5.365441465228095,5,0.015336713332624879,0.014257583500024373,4.771541696041368,4.4358039874449595,1.3347742429212082,1.2408561605991657
125,2.5,3277,50,13.34,249.43159084274288,3726.0630058400525,0.02725658205042466,0.026413681158718123,0.09174323326416588,0.09101927943165572,0.04420226448422761,0.4289151158826262,5,0.007953851503007751,0.0007239538325101574,3.7123545534623648,0.3378958364509705,-0.5143637176624973,-0.04681701494742811
125,2.5,5430,50,11.18,304.26905255595074,3771.484179870998,0.02024945041802796,0.019540643175827786,0.031347741347851746,0.03122494597293347,0.013845826426812364,0.011612034810058049,5,0.00393260488023638,0.00012279537491827544,-0.6281167365309891,-0.01961291116287542,-0.5565780501649463,-0.017379119546121105
125,3.0,1875,50,18.16,173.89300827531696,3709.956539933563,0.09215546958164526,0.09156408413342178,0.4891727924849415,0.487464592494932,0.6952609807083793,4.297985054811769,5,0.0035042544962427076,0.0017081999900094846,7.817019986649499,3.810520462316837,0.42627996250949785,0.20779638821344726
125,3.0,3932,50,12.26,276.2080007102826,3767.49138997149,0.021360837319506464,0.021072834004222638,0.05847583362149208,0.05838986585670776,0.02538190151114486,0.0468773968327543,5,0.0014723062559398332,8.59677647843185e-5,-0.19716553300885728,-0.011512469023953462,-0.5653029658702492,-0.0330079643455629
125,3.0,6516,50,9.42,365.82160331299815,3783.021740826957,0.016993377414983264,0.015145483789014683,0.023245063492137445,0.022905549450429212,0.011649340991327662,0.010679086222599832,5,0.014822348725708968,0.0003395140417082332,-0.5337773387313474,-0.01222646322782938,-0.4914183998712429,-0.01125620845910155
150,2.0,1500,50,9.6,346.98950795558005,3773.966444424426,0.15968492316619723,0.15015368770572085,2.458614294092337,2.240243742674546,4.101321321269845,6.2394481158248185,5,0.09747624656104896,0.21837055141779116,1.785164844775224,3.9992043731502727,0.8307478079922794,1.861077578595299
150,2.0,3265,50,7.02,499.34975635653456,3878.9589042016764,0.03664866853603021,0.036206827200333386,0.20147857359190668,0.2011485441181976,0.11749853757092354,1.7269992382333699,5,0.0016407251424855039,0.0003300294737090814,7.585690966863582,1.5258506941151722,-0.41586185430265993,-0.08365000654727406
150,2.0,5611,50,5.94,609.6015327712694,3990.6404912238386,0.016687382963599492,0.016687382963599492,0.04982201776102106,0.04982201776102106,0.020393676564188005,0.018682248505848657,5,0.0,0.0,-0.625020235120526,-0.031139769255172405,-0.5906693971727641,-0.029428341196833057
150,2.5,1875,50,9.3,357.1834758631256,3770.1216163564927,0.12140433882767997,0.12076385101706136,1.050340179601862,1.0445476349862308,2.4749591708401213,5.669727515815868,5,0.005545505462474802,0.005792544615631279,4.427926238989193,4.625179880829638,1.3694076631294523,1.4304115358538905
150,2.5,4081,50,6.28,567.45048199254,3901.349220905802,0.02299515010709161,0.02295665071860441,0.10713471458173633,0.10711555713994449,0.049887878362998225,0.2627557913496342,5,0.0001788483606243688,1.9157441791844976e-5,1.4530124135595792,0.15564023420968975,-0.5342611316690381,-0.05722767877694626
150,2.5,7013,50,5.14,700.4410781078338,3925.932623216228,0.016229993622827964,0.016225266420651203,0.033127562216174945,0.03312702395812236,0.014105189604733687,0.011346000264955962,5,1.624830691908817e-5,5.382580525875591e-7,-0.6575001642375407,-0.021781023693166396,-0.5742089714257215,-0.01902183435338867
150,3.0,2250,50,8.84,385.7011985397205,3830.8601367951896,0.08759984746773634,0.08748987839035688,0.5989377637394511,0.598943685488065,0.9902791333562168,4.898179015272126,5,-9.886987303468159e-6,-5.921748613912925e-6,7.178029310519763,4.299235329784061,0.653376030751976,0.3913354478681518
150,3.0,4897,50,5.68,627.599634071055,3899.1859780629734,0.01911082021824792,0.018630552752572683,0.0690536165189798,0.06875775810357883,0.028368989538722925,0.04182221585551284,5,0.004302909570659405,0.0002958584154009736,-0.3917454988495909,-0.02693554224806599,-0.5874067113126784,-0.040388768564855904
150,3.0,8416,50,4.84,795.2710621812345,4154.389076575001,0.017001937127345226,0.017001937127345226,0.02574110758562281,0.02574110758562281,0.011891264815987549,0.010764897549566155,5,0.0,0.0,-0.5818013069655683,-0.014976210036056654,-0.5380437777809848,-0.013849842769635261
